,conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
299,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2013,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
300,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2014,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
301,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2015,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
302,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2016,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
303,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2017,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
304,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2018,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
305,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2019,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
306,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2020,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
307,209,Philippines,Government of Philippines,154,,CPP,169,,2,,2021,1,1,3,1946-07-31,4,1999-06-06,1,0,,,840,,,,840,3,"22,1"
308,210,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forest Brothers,171,,1,Estonia,1946,1,0,3,1944-12-31,6,1946-12-31,5,0,,,365,,,,365,1,"22,1"
309,210,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forest Brothers,171,,1,Estonia,1947,1,1,3,1944-12-31,6,1946-12-31,5,0,,,365,,,,365,1,"22,1"
310,210,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forest Brothers,171,,1,Estonia,1948,1,1,3,1944-12-31,6,1946-12-31,5,1,1948-12-31,,365,,,,365,1,"22,1"
311,211,Russia (Soviet Union),Government of Russia (Soviet Union),57,,"LNPA, LTS(p)A","172, 173",,1,Latvia,1946,1,0,3,1945-12-31,5,1946-12-31,5,1,1946-12-31,,365,,,,365,1,"22,1"
312,212,Russia (Soviet Union),Government of Russia (Soviet Union),57,,BDPS,174,,1,Lithuania,1946,2,1,3,1946-06-30,4,1946-06-30,4,0,,,365,,,,365,1,"22,1"
313,212,Russia (Soviet Union),Government of Russia (Soviet Union),57,,BDPS,174,,1,Lithuania,1947,2,1,3,1946-06-30,4,1946-06-30,4,0,,,365,,,,365,1,"22,1"
314,212,Russia (Soviet Union),Government of Russia (Soviet Union),57,,BDPS,174,,1,Lithuania,1948,1,1,3,1946-06-30,4,1946-06-30,4,1,1948-12-31,,365,,,,365,1,"22,1"
315,213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1946,2,1,3,1941-12-31,5,1946-12-31,5,0,,,365,,,,365,1,"22,1"
316,213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1947,2,1,3,1941-12-31,5,1946-12-31,5,0,,,365,,,,365,1,"22,1"
317,213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1948,2,1,3,1941-12-31,5,1946-12-31,5,0,,,365,,,,365,1,"22,1"
318,213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1949,1,1,3,1941-12-31,5,1946-12-31,5,0,,,365,,,,365,1,"22,1"
319,213,Russia (Soviet Union),Government of Russia (Soviet Union),57,,UPA,175,,1,Ukraine,1950,1,1,3,1941-12-31,5,1946-12-31,5,1,1950-12-31,,365,,,,365,1,"22,1"
320,214,"France, Thailand",Government of France,33,,Government of Thailand,147,,1,Northern Cambodia,1946,1,0,2,1946-05-07,1,1946-05-07,1,1,1946-11-17,,220,,800,,"220, 800","1, 3","22,1"
321,215,"Albania, United Kingdom",Government of Albania,45,,Government of United Kingdom,28,,1,Korfu Channel,1946,1,0,2,1946-10-22,1,1946-10-22,1,1,1946-12-31,,339,,200,,"200, 339",1,"22,1"
322,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1946,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
323,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1947,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
324,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1948,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
325,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1949,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
326,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1950,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
327,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1951,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
328,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1952,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
329,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1953,2,1,1,1946-11-20,1,1946-11-20,1,0,,,220,,,,816,3,"22,1"
330,216,Vietnam (North Vietnam),Government of France,33,,Viet minh,176,,1,Vietnam,1954,2,1,1,1946-11-20,1,1946-11-20,1,1,1954-07-20,,220,,,,816,3,"22,1"
331,217,China,Government of China,135,,Taiwanese insurgents,177,,1,Taiwan,1947,2,1,3,1947-02-28,1,1947-02-28,1,1,1947-03-24,,710,,,,710,3,"22,1"
332,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1948,2,1,2,1948-12-31,5,1948-12-31,5,1,1948-12-31,,750,,770,,"750, 770",3,"22,1"
333,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1964,1,1,2,1948-12-31,5,1964-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
334,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1965,2,1,2,1948-12-31,5,1964-12-31,5,1,1965-12-15,,750,,770,,"750, 770",3,"22,1"
335,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1971,2,1,2,1948-12-31,5,1971-12-03,1,1,1971-12-17,,750,,770,,"750, 770",3,"22,1"
336,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1984,1,1,2,1948-12-31,5,1984-12-31,5,1,1984-12-31,,750,,770,,"750, 770",3,"22,1"
337,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1987,1,1,2,1948-12-31,5,1987-12-31,5,1,1987-12-31,,750,,770,,"750, 770",3,"22,1"
338,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1989,1,1,2,1948-12-31,5,1989-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
339,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1990,1,1,2,1948-12-31,5,1989-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
340,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1991,1,1,2,1948-12-31,5,1989-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
341,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1992,1,1,2,1948-12-31,5,1989-12-31,5,1,1992-12-31,,750,,770,,"750, 770",3,"22,1"
342,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1994,1,1,2,1948-12-31,5,1994-06-28,5,1,1994-11-28,,750,,770,,"750, 770",3,"22,1"
343,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1996,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
344,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1997,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
345,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1998,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
346,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1999,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
347,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2000,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
348,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2001,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
349,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2002,1,1,2,1948-12-31,5,1996-12-31,5,0,,,750,,770,,"750, 770",3,"22,1"
350,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2003,1,1,2,1948-12-31,5,1996-12-31,5,1,2003-11-22,,750,,770,,"750, 770",3,"22,1"
351,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2013,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
352,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2014,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
353,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2015,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
354,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2016,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
355,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2017,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
356,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2018,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
357,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2019,1,1,2,1948-12-31,5,2013-10-04,1,0,,,750,,770,,"750, 770",3,"22,1"
358,218,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,2020,1,1,2,1948-12-31,5,2013-10-04,1,1,2020-12-30,,750,,770,,"750, 770",3,"22,1"
359,219,Madagascar (Malagasy),Government of France,33,,MDRM,179,,1,Malagasy,1947,2,1,1,1947-03-29,1,1947-03-29,1,1,1947-12-31,,220,,,,580,4,"22,1"
360,220,Paraguay,Government of Paraguay,24,,"Opposition coalition (Febreristas, Liberals and Communists)",722,,2,,1947,2,1,3,1947-03-07,2,1947-03-31,3,1,1947-08-21,,150,,,,150,5,"22,1"
361,220,Paraguay,Government of Paraguay,24,,Military faction (forces of Alfredo Stroessner),723,,2,,1954,1,1,3,1947-03-07,2,1954-05-05,1,1,1954-05-05,,150,,,,150,5,"22,1"
362,220,Paraguay,Government of Paraguay,24,,Military faction (forces of Andres Rodriguez),724,,2,,1989,1,1,3,1947-03-07,2,1989-02-03,1,1,1989-02-03,,150,,,,150,5,"22,1"
363,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1949,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
364,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1950,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
365,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1951,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
366,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1952,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
367,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1953,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
368,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1954,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
369,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1955,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
370,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1956,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
371,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1957,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
372,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1958,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
373,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1959,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
374,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1960,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
375,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1961,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
376,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1962,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
377,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1963,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
378,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1964,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
379,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNUP,890,,1,Karen,1965,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
380,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1966,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
381,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1967,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
382,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1968,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
383,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1969,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
384,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1970,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
385,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1971,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
386,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1972,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
387,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1973,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
388,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1974,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
389,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"KNU, KNUP","180, 890",,1,Karen,1975,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
390,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1976,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
391,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1977,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
392,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1978,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
393,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1979,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
394,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1980,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
395,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1981,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
396,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1982,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
397,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1983,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
398,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1984,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
399,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1985,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
400,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1986,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
401,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1987,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
402,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1988,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
403,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1989,2,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
404,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1990,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
405,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1991,1,1,3,1948-12-31,3,1949-01-15,1,0,,,775,,,,775,3,"22,1"
406,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1992,2,1,3,1948-12-31,3,1949-01-15,1,1,1992-11-22,,775,,,,775,3,"22,1"
407,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1994,1,1,3,1948-12-31,3,1994-12-31,5,0,,,775,,,,775,3,"22,1"
408,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1995,1,1,3,1948-12-31,3,1994-12-31,5,1,1995-07-13,,775,,,,775,3,"22,1"
409,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1997,1,1,3,1948-12-31,3,1997-02-23,3,0,,,775,,,,775,3,"22,1"
410,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,1998,1,1,3,1948-12-31,3,1997-02-23,3,1,1998-07-14,,775,,,,775,3,"22,1"
411,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"God's Army, KNU","180, 181",,1,Karen,2000,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
412,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2001,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
413,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2002,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
414,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2003,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
415,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2004,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
416,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2005,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
417,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2006,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
418,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2007,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
419,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2008,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
420,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2009,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
421,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,2010,1,1,3,1948-12-31,3,2000-03-03,1,0,,,775,,,,775,3,"22,1"
422,221,Myanmar (Burma),Government of Myanmar (Burma),144,,"DKBA 5, KNU","1107, 180",,1,Karen,2011,1,1,3,1948-12-31,3,2000-03-03,1,1,2011-12-31,,775,,,,775,3,"22,1"
423,221,Myanmar (Burma),Government of Myanmar (Burma),144,,DKBA 5,1107,,1,Karen,2013,1,1,3,1948-12-31,3,2013-04-29,2,1,2013-04-29,,775,,,,775,3,"22,1"
424,221,Myanmar (Burma),Government of Myanmar (Burma),144,,KNU,180,,1,Karen,2021,1,1,3,1948-12-31,3,2021-04-27,1,0,,,775,,,,775,3,"22,1"
425,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,1948,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
426,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,1949,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
427,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",,2,,1950,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
428,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,1951,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
429,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,1952,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
430,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, PVO - ""White Band"" faction","182, 184",,2,,1953,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
431,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1954,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
432,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1955,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
433,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1956,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
434,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1957,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
435,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1958,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
436,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1959,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
437,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1960,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
438,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1961,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
439,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1962,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
440,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1963,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
441,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1964,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
442,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1965,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
443,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1966,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
444,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1967,1,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
445,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1968,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
446,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1969,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
447,222,Myanmar (Burma),Government of Myanmar (Burma),144,,"CPB, CPB-RF","182, 183",,2,,1970,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
448,222,Myanmar (Burma),Government of Myanmar (Burma),144,,CPB,182,,2,,1971,2,1,3,1948-02-29,4,1948-02-29,4,0,,,775,,,,775,3,"22,1"
